Numero_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal_caption,Descripcio_dia_setmana,NK_Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Descripcio_causa_vianant,Numero_morts,Numero_lesionats_lleus,Numero_lesionats_greus,Numero_victimes,Numero_vehicles_implicats,Coordenada_UTM_X_ED50,Coordenada_UTM_Y_ED50,Longitud,Latitud
2022S005456    ,8,Nou Barris,52,la Prosperitat,209900,Meridiana                                         ,0531 0531,Diumenge,2022,9,Setembre,11,22,Nit,No és causa del  vianant,0,2,0,2,2,432095.03 ,4588548.3 ,2.18598401741199,41.4437959280821
2022S003446    ,8,Nou Barris,52,la Prosperitat,209900,Meridiana                                         ,0553 0555,Dilluns,2022,6,Juny,6,10,Matí,No és causa del  vianant,0,1,0,1,2,432125.55 ,4588664.65,2.18633625173790,41.4448464340206
2022S007841    ,8,Nou Barris,52,la Prosperitat,282650,Rio de Janeiro                                    ,0131 0135,Dijous,2022,12,Desembre,22,14,Tarda,No és causa del  vianant,0,1,0,1,1,432055.04 ,4588441.18,2.18551740251328,41.4428277501600
2022S005985    ,8,Nou Barris,52,la Prosperitat,120807,B-20 (Besòs)                                      ,0370X0370X,Dimecres,2022,10,Octubre,5,10,Matí,No és causa del  vianant,0,1,0,1,2,431819.48 ,4588861.72,2.18265031821424,41.4465954110625
2022S000597    ,8,Nou Barris,52,la Prosperitat,701268,Molí / Favència                                   ,1500000,Dimarts,2022,2,Febrer,1,22,Nit,No és causa del  vianant,0,1,0,1,2,431714.58 ,4588835.21,2.18139762835756,41.4463477207903
2022S002605    ,8,Nou Barris,52,la Prosperitat,701268,Dalt (Besòs)                                      ,1520000,Dimarts,2022,5,Maig,3,8,Matí,No és causa del  vianant,0,1,0,1,2,431918.67 ,4588874.32,2.18383623617680,41.4467173208275
2022S002455    ,8,Nou Barris,52,la Prosperitat,127602,Florida                                           ,0064 0064,Dimarts,2022,4,Abril,26,17,Tarda,No és causa del  vianant,0,0,0,0,1,432087.71 ,4588690.25,2.18588042454832,41.4450738008593
2022S007940    ,8,Nou Barris,51,Verdun,174307,Júlia / Font de Canyelles                         ,0039 0043,Dimecres,2022,12,Desembre,28,9,Matí,No és causa del  vianant,0,1,0,1,1,431272.25 ,4588153.35,2.17618045435152,41.4401686844061
2022S006492    ,8,Nou Barris,52,la Prosperitat,351708,Pablo Iglesias / Joaquim Valls                    ,0032 0032,Dijous,2022,10,Octubre,27,15,Tarda,No és causa del  vianant,0,1,0,1,2,431707.8  ,4588484.55,2.18135615053221,41.4431888789403
2022S007848    ,8,Nou Barris,52,la Prosperitat,351901,Valldaura / Andreu Nin                            ,0271 0271,Dijous,2022,12,Desembre,22,18,Tarda,No és causa del  vianant,0,1,1,2,2,431871.63 ,4588069.37,2.18336401209218,41.4394634344863
2022S000926    ,8,Nou Barris,45,Porta,8206,Emili Roca / Alella                               ,0032B0032B,Dimecres,2022,2,Febrer,16,12,Matí,No és causa del  vianant,0,0,0,0,2,431427.8  ,4587185.3 ,2.17815220058255,41.4314631221793
2022S003779    ,8,Nou Barris,45,Porta,209900,Meridiana                                         ,0389 0407,Dilluns,2022,6,Juny,20,12,Matí,No és causa del  vianant,0,1,0,1,2,431867.88 ,4587610.37,2.18337092789538,41.4353290658730
2022S004018    ,8,Nou Barris,52,la Prosperitat,351901,Valldaura                                         ,0185 0185,Divendres,2022,7,Juliol,1,19,Tarda,No és causa del  vianant,0,1,0,1,1,431203.52 ,4587981.15,2.17537743929276,41.4386118524058
2022S001611    ,8,Nou Barris,45,Porta,24304,Arnau d'Oms                                       ,0070 0070,Diumenge,2022,3,Març,20,1,Nit,No és causa del  vianant,0,0,0,0,5,431377,4587207.25,2.17754175443305,41.4316564752543
2022S007077    ,8,Nou Barris,45,Porta,119003,Fabra i Puig / Emili Roca                         ,0202 0206,Divendres,2022,11,Novembre,18,18,Tarda,No és causa del  vianant,0,2,0,2,2,431423.92 ,4587052.69,2.17812082440632,41.4302684195946
2022S007373    ,8,Nou Barris,52,la Prosperitat,282650,Rio de Janeiro                                    ,0107 0107,Dijous,2022,12,Desembre,1,8,Matí,No és causa del  vianant,0,1,0,1,2,431863.39 ,4588232.73,2.18324694761542,41.4409340594602
2022S004207    ,8,Nou Barris,45,Porta,103003,Doctor Pi i Molist                                ,0072 0076,Diumenge,2022,7,Juliol,10,13,Matí,No és causa del  vianant,0,2,0,2,1,431023.93 ,4587401.08,2.17329422016953,41.4333719588014
2022S006504    ,8,Nou Barris,46,el Turó de la Peira,342707,Travau                                            ,0035 0035,Dijous,2022,10,Octubre,27,17,Tarda,No és causa del  vianant,0,1,0,1,1,430643.93 ,4587302.06,2.16875779661582,41.4324473674890
2022S001449    ,9,Sant Andreu,63,Navas,86108,Concepción Arenal                                 ,0053 0053,Dijous,2022,3,Març,10,19,Tarda,No és causa del  vianant,0,1,0,1,1,431886.85 ,4586004.63,2.18377904412804,41.4208683214926
2022S006893    ,9,Sant Andreu,63,Navas,209900,Meridiana / Las Navas de Tolosa                   ,0212B0212B,Divendres,2022,11,Novembre,11,5,Nit,No és causa del  vianant,0,1,0,1,2,432141.03 ,4585382.64,2.18689031416923,41.4152877819504
2022S004099    ,9,Sant Andreu,63,Navas,297001,Sant Antoni Maria Claret / Las Navas de Tolosa    ,0287 0287,Dimarts,2022,7,Juliol,5,8,Matí,No és causa del  vianant,0,1,0,1,2,431847.79 ,4585680.09,2.18334826963209,41.4179419804707
2022S000417    ,9,Sant Andreu,63,Navas,169908,Felip II / Josep Estivill                         ,0039 0039,Dilluns,2022,1,Gener,24,16,Tarda,No és causa del  vianant,0,1,0,1,2,432327.94 ,4585764.31,2.18908388308880,41.4187411410060
2022S002589    ,9,Sant Andreu,63,Navas,224100,Múrcia                                            ,0033 0033,Dilluns,2022,5,Maig,2,15,Tarda,No és causa del  vianant,0,1,0,1,2,432365.24 ,4585454.17,2.18956489712863,41.4159509494168
2022S000423    ,9,Sant Andreu,63,Navas,367300,Sant Antoni Maria Claret / Biscaia                ,0412X0412X,Dimarts,2022,1,Gener,25,13,Matí,No és causa del  vianant,0,1,0,1,2,431945.54 ,4585771.81,2.18450752841181,41.4187763651525
2022S001016    ,9,Sant Andreu,63,Navas,226400,Las Navas de Tolosa / Múrcia                      ,0270 0270,Diumenge,2022,2,Febrer,20,10,Matí,No és causa del  vianant,0,0,1,1,1,432223.56 ,4585298.65,2.18788717248325,41.4145382811135
2022S001652    ,9,Sant Andreu,63,Navas,226400,Las Navas de Tolosa                               ,0272 0272,Dimarts,2022,3,Març,22,18,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,432186.78 ,4585352.38,2.18744109053911,41.4150191049704
2022S004096    ,9,Sant Andreu,59,el Bon Pastor,295709,Ciutat d'Asunción / Sant Adrià                    ,0081 0081,Dimecres,2022,7,Juliol,6,0,Nit,No és causa del  vianant,0,2,0,2,1,433346.61 ,4587639.71,2.20106560592053,41.4357175320344
2022S005401    ,9,Sant Andreu,57,la Trinitat Vella,701268,Favència / Ribes                                  ,1570000,Divendres,2022,9,Setembre,9,12,Matí,No és causa del  vianant,0,1,0,1,2,432400.82 ,4588896.1 ,2.18960532020730,41.4469542698747
2022S005994    ,9,Sant Andreu,60,Sant Andreu,25001,Arquímedes                                        ,0052X0052X,Dimecres,2022,10,Octubre,5,18,Tarda,No és causa del  vianant,0,1,0,1,1,432171.06 ,4588020.43,2.18695340426114,41.4390480225302
2022S001062    ,9,Sant Andreu,61,la Sagrera,292507,Gran de la Sagrera                                ,0002 0008,Dimarts,2022,2,Febrer,22,6,Matí,No és causa del  vianant,0,1,0,1,2,432531.77 ,4585623.99,2.19153842839918,41.4174944780505
2022S006557    ,9,Sant Andreu,62,el Congrés i els Indians,359608,Felip II / Cep                                    ,0001C0001C,Dissabte,2022,10,Octubre,29,22,Nit,No és causa del  vianant,0,1,0,1,2,431678.41 ,4586435.23,2.18123623547007,41.4247288772324
2022S003233    ,9,Sant Andreu,61,la Sagrera,292507,Garcilaso / Gran de la Sagrera                    ,0081 0081,Dissabte,2022,5,Maig,28,13,Matí,No és causa del  vianant,0,1,0,1,2,432504.88 ,4586180.92,2.19115447889822,41.4225083136239
2022S005612    ,9,Sant Andreu,61,la Sagrera,209900,Meridiana                                         ,0251 0251,Diumenge,2022,9,Setembre,18,22,Nit,No és causa del  vianant,0,1,0,1,2,432112.73 ,4586128.48,2.18646792650830,41.4220029330145
2022S007588    ,9,Sant Andreu,61,la Sagrera,209900,Meridiana                                         ,0261 0261,Dilluns,2022,12,Desembre,12,18,Tarda,No és causa del  vianant,0,0,0,0,1,432112.31 ,4586107.41,2.18646526830060,41.4218131268208
2022S006478    ,9,Sant Andreu,61,la Sagrera,209900,Meridiana                                         ,0279 0285,Dijous,2022,10,Octubre,27,11,Matí,No és causa del  vianant,0,2,0,2,2,432125.51 ,4586182.69,2.18661476001707,41.4224922656868
2022S003078    ,9,Sant Andreu,57,la Trinitat Vella,314100,Dalt (Llobregat)                                  ,0099U0099U,Dissabte,2022,5,Maig,21,22,Nit,No és causa del  vianant,0,1,0,1,2,432839.5  ,4589349.92,2.19480600222093,41.4510785249017
2022S003021    ,9,Sant Andreu,60,Sant Andreu,700987,Fernando Pessoa / Santa Coloma                    ,0001 0001,Dijous,2022,5,Maig,19,17,Tarda,No és causa del  vianant,0,1,0,1,2,432669.76 ,4588795.64,2.19283586107015,41.4460720852052
2022S004465    ,9,Sant Andreu,57,la Trinitat Vella,701497,Litoral (Llobregat)                               ,10000,Dimarts,2022,7,Juliol,19,17,Tarda,No és causa del  vianant,0,1,0,1,1,432968.51 ,4589200.56,2.19636700344147,41.4497440858929
2022S007567    ,9,Sant Andreu,57,la Trinitat Vella,701497,Trinitat                                          ,20000,Diumenge,2022,12,Desembre,11,15,Tarda,No és causa del  vianant,0,2,0,2,2,432733.6  ,4589151.61,2.19356036120558,41.4492835399800
2022S004925    ,9,Sant Andreu,57,la Trinitat Vella,701497,Litoral (Besòs)                                   ,20000,Dilluns,2022,8,Agost,15,13,Matí,No és causa del  vianant,0,1,0,1,2,433072.09 ,4589234.17,2.19760322860330,41.4500554511938
2022S002736    ,9,Sant Andreu,57,la Trinitat Vella,209900,Meridiana                                         ,0682 0682,Diumenge,2022,5,Maig,8,7,Matí,No és causa del  vianant,0,2,0,2,2,432301.13 ,4589012.6 ,2.18839891683561,41.4479951345756
2022S005653    ,9,Sant Andreu,60,Sant Andreu,209900,Meridiana                                         ,0600 0602,Dimarts,2022,9,Setembre,20,16,Tarda,No és causa del  vianant,0,1,0,1,2,432184.76 ,4588513.78,2.18706195089798,41.4434926103053
2022S002034    ,9,Sant Andreu,60,Sant Andreu,173508,Joan Torras                                       ,0006 0006,Dijous,2022,4,Abril,7,9,Matí,No és causa del  vianant,0,1,0,1,2,432412.17 ,4587876.67,2.18985534128416,41.4377735754211
2022S003161    ,9,Sant Andreu,60,Sant Andreu,701268,Favència                                          ,1560000,Dimecres,2022,5,Maig,25,11,Matí,No és causa del  vianant,0,1,0,1,2,432311,4588875,2.18853250243030,41.4467566538846
2022S005273    ,9,Sant Andreu,63,Navas,241608,Palència / Biscaia                                ,0005 0005,Dissabte,2022,9,Setembre,3,17,Tarda,No és causa del  vianant,0,2,0,2,1,432236.83 ,4585477.48,2.18802589107836,41.4161500675919
2022S004203    ,9,Sant Andreu,60,Sant Andreu,120807,B-20 (Llobregat)                                  ,0480 0480,Dissabte,2022,7,Juliol,9,20,Tarda,No és causa del  vianant,0,1,0,1,2,432217.32 ,4588883.98,2.18741010690348,41.4468296214398
2022S003851    ,9,Sant Andreu,60,Sant Andreu,242509,Palomar / Torras i Bages                          ,0005 0005,Dijous,2022,6,Juny,23,16,Tarda,No és causa del  vianant,0,1,0,1,1,432497.93 ,4588360.48,2.19082767952978,41.4421383070924
2022S005564    ,9,Sant Andreu,60,Sant Andreu,120807,B-20 (Besòs)                                      ,0482 0482,Divendres,2022,9,Setembre,16,7,Matí,No és causa del  vianant,0,1,0,1,2,432218.56 ,4588908.54,2.18742219145543,41.4470509293021
2022S001723    ,9,Sant Andreu,60,Sant Andreu,209900,Meridiana                                         ,0580 0584,Divendres,2022,3,Març,25,18,Tarda,No és causa del  vianant,0,2,0,2,2,432163.17 ,4588427.75,2.18681319255270,41.4427159430482
2022S000775    ,9,Sant Andreu,60,Sant Andreu,209900,Meridiana                                         ,0586 0590,Dimecres,2022,2,Febrer,9,13,Matí,No és causa del  vianant,0,1,0,1,2,432156.47 ,4588400.76,2.18673602970585,41.4424722870475
2022S000810    ,9,Sant Andreu,62,el Congrés i els Indians,194406,Maragall                                          ,0104 0104,Dijous,2022,2,Febrer,10,19,Tarda,No és causa del  vianant,0,1,0,1,1,431616.69 ,4586003.34,2.18054655730058,41.4208337339591
2022S001285    ,9,Sant Andreu,62,el Congrés i els Indians,121402,Felip II / Costa i Cuxart                         ,0231 0231,Dijous,2022,3,Març,3,18,Tarda,No és causa del  vianant,0,1,0,1,1,431293.29 ,4586833.85,2.17658242602282,41.4282862321987
2022S003409    ,9,Sant Andreu,61,la Sagrera,39709,Berenguer de Palou                                ,0007 0007,Divendres,2022,6,Juny,3,18,Tarda,No és causa del  vianant,0,1,0,1,1,432549.15 ,4586219.05,2.19167995474716,41.4228554599199
2022S006949    ,9,Sant Andreu,63,Navas,121402,Meridiana / Felip II                              ,0077 0077,Dilluns,2022,11,Novembre,14,8,Matí,No és causa del  vianant,0,1,0,1,1,432147.88 ,4585942.07,2.18690945952973,41.4203269700662
2022S002426    ,9,Sant Andreu,62,el Congrés i els Indians,140407,Garcilaso                                         ,0219 0221,Dilluns,2022,4,Abril,25,18,Tarda,Altres,0,1,0,1,1,431480.28 ,4586327.2 ,2.17887759992334,41.4237389984514
2022S001090    ,9,Sant Andreu,63,Navas,121402,Felip II                                          ,0087 0087,Dimecres,2022,2,Febrer,23,10,Matí,No és causa del  vianant,0,1,0,1,2,432070.31 ,4586010.6 ,2.18597358835661,41.4209376373013
2022S005152    ,9,Sant Andreu,62,el Congrés i els Indians,102907,Felip II / Doctor Modrego                         ,0003 0003,Diumenge,2022,8,Agost,28,0,Nit,No és causa del  vianant,0,1,0,1,2,431624.31 ,4586491.29,2.18058251183277,41.4252291835522
2022S004006    ,9,Sant Andreu,61,la Sagrera,209900,Meridiana / Cardenal Tedeschini                   ,0321 0321,Divendres,2022,7,Juliol,1,9,Matí,No és causa del  vianant,0,1,0,1,2,432096.48 ,4586521.5 ,2.18622930691619,41.4255413611623
2022S002019    ,9,Sant Andreu,59,el Bon Pastor,134007,Santander / Fra Juníper Serra                     ,9999 9999,Dimecres,2022,4,Abril,6,14,Tarda,No és causa del  vianant,0,1,0,1,2,433746.5  ,4587235.6 ,2.20589599779797,41.4321109568386
2022S006283    ,9,Sant Andreu,59,el Bon Pastor,318906,Santander                                         ,0071P0071P,Dimecres,2022,10,Octubre,19,5,Nit,No és causa del  vianant,0,0,0,0,1,433610.24 ,4587058.13,2.20428478172889,41.4305012750947
2022S003218    ,9,Sant Andreu,60,Sant Andreu,209900,Meridiana                                         ,0444 0448,Divendres,2022,5,Maig,27,19,Tarda,No és causa del  vianant,0,2,0,2,2,431867.88 ,4587610.37,2.18337092789538,41.4353290658730
2022S003190    ,9,Sant Andreu,60,Sant Andreu,176506,Lanzarote                                         ,0005 0005,Dijous,2022,5,Maig,26,16,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,432417.79 ,4587926.7 ,2.18991700497597,41.4382246520190
2022S002793    ,9,Sant Andreu,60,Sant Andreu,35800,Bartrina                                          ,0011 0011,Dimarts,2022,5,Maig,10,15,Tarda,No és causa del  vianant,0,1,0,1,1,432136.91 ,4588165.92,2.18652830750357,41.4403555116853
2022S000638    ,9,Sant Andreu,57,la Trinitat Vella,34400,Litoral (Llobregat)                               ,0078I0078I,Dijous,2022,2,Febrer,3,9,Matí,No és causa del  vianant,0,1,0,1,2,433055.46 ,4589197.32,2.19740823914259,41.4497221677484
2022S002357    ,9,Sant Andreu,59,el Bon Pastor,701266,Guayaquil                                         ,120000,Divendres,2022,4,Abril,22,22,Nit,No és causa del  vianant,0,1,0,1,2,433776.34 ,4588440.21,2.20612097477499,41.4429629756241
2022S006074    ,9,Sant Andreu,59,el Bon Pastor,264308,Potosí                                            ,0010 0014,Dissabte,2022,10,Octubre,8,20,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,433398.56 ,4588436.54,2.20159944965592,41.4428986412948
2022S007531    ,9,Sant Andreu,59,el Bon Pastor,701357,Potosí                                            ,0006 0006,Dijous,2022,12,Desembre,8,21,Tarda,No és causa del  vianant,0,1,0,1,3,433272.5  ,4588446.56,2.20008943820000,41.4429784109829
2022S007622    ,9,Sant Andreu,59,el Bon Pastor,264308,Monterrey                                         ,0042 0042,Dimarts,2022,12,Desembre,13,19,Tarda,No és causa del  vianant,0,1,0,1,2,433767.29 ,4588494.32,2.20600671033968,41.4434495801620
2022S001761    ,9,Sant Andreu,58,Baró de Viver,314100,Santa Coloma / Tiana                              ,0112 0112,Dilluns,2022,3,Març,28,7,Matí,Desobeir el senyal del semàfor,0,1,0,1,1,433292.47 ,4589076.7 ,2.20025881635146,41.4486555348554
2022S006668    ,9,Sant Andreu,58,Baró de Viver,314100,B-10 (Llobregat)                                  ,0114X0114X,Divendres,2022,11,Novembre,4,9,Matí,No és causa del  vianant,0,1,0,1,2,432969.16 ,4589201.62,2.19637466680695,41.4497536872801
2022S001341    ,9,Sant Andreu,57,la Trinitat Vella,120807,Favència                                          ,0419 0441,Diumenge,2022,3,Març,6,6,Matí,No és causa del  vianant,0,0,0,0,2,432439.14 ,4588928.04,2.19006045137809,41.4472451711478
2022S006477    ,9,Sant Andreu,59,el Bon Pastor,701177,Monterrey                                         ,0001 0001,Dijous,2022,10,Octubre,27,7,Matí,No és causa del  vianant,0,2,0,2,2,433767.29 ,4588494.32,2.20600671033968,41.4434495801620
2022S000645    ,9,Sant Andreu,59,el Bon Pastor,701177,Monterrey                                         ,0001 0001,Dijous,2022,2,Febrer,3,12,Matí,No és causa del  vianant,0,1,0,1,2,433767.29 ,4588494.32,2.20600671033968,41.4434495801620
2022S005440    ,9,Sant Andreu,59,el Bon Pastor,701177,B-10 (Llobregat)                                  ,0001 0001,Diumenge,2022,9,Setembre,11,6,Matí,No és causa del  vianant,0,1,0,1,2,433734.32 ,4588543.98,2.20560661199173,41.4438941288960
2022S003733    ,9,Sant Andreu,59,el Bon Pastor,701265,B-10 (Besòs)                                      ,150000,Divendres,2022,6,Juny,17,17,Tarda,No és causa del  vianant,0,0,0,0,2,433806.8  ,4588470.27,2.20648227663125,41.4432362309645
2022S006251    ,8,Nou Barris,44,Vilapicina i la Torre Llobeta,119003,Fabra i Puig                                      ,0259 0261,Dilluns,2022,10,Octubre,17,21,Tarda,No és causa del  vianant,0,1,0,1,2,430943.82 ,4587080.88,2.17237208746033,41.4304811457189
