Numero_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal ,Descripcio_dia_setmana,Dia_setmana,Descripcio_tipus_dia,Any,Mes_ any,Nom_mes,Dia_mes,Descripcio_torn,Hora_dia,Descripcio_causa_vianant,Desc_Tipus_vehicle_implicat,Descripcio_sexe,Edat,Descripcio_tipus_persona,Descripcio_situacio,Descripcio_victimitzacio,Coordenada_UTM_X,Coordenada_UTM_Y,Longitud,Latitud
2017S000643    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,23403,Aribau,0133 0133,Dimarts,Dm,Laboral,2017,1,Gener,24,Tarda,16,No és causa del  vianant,Motocicleta,Home,39,Conductor,Presentado,Ferit lleu,"429411,48","4582809,96",2.154527,41.391873
2017S000644    ,2,Eixample,9,la Nova Esquerra de l'Eixample,287201,Roma,0009 0009,Dimarts,Dm,Laboral,2017,1,Gener,24,Tarda,14,No és causa del  vianant,Motocicleta,Home,50,Conductor,Presentado,Ferit lleu,"428551,39","4581636,76",2.14438,41.381232
2017S000645    ,2,Eixample,9,la Nova Esquerra de l'Eixample,54509,Calàbria,0242 0244,Dimarts,Dm,Laboral,2017,1,Gener,24,Tarda,17,Desobeir el senyal del semàfor,Bicicleta,Dona,34,Conductor,Presentado,Ferit lleu,"428735,01","4582192,28",2.146515,41.386256
2017S000645    ,2,Eixample,9,la Nova Esquerra de l'Eixample,54509,Calàbria,0242 0244,Dimarts,Dm,Laboral,2017,1,Gener,24,Tarda,17,Desobeir el senyal del semàfor,Bicicleta,Dona,71,Vianant,Desconegut,Ferit lleu,"428735,01","4582192,28",2.146515,41.386256
2017S000646    ,7,Horta-Guinardó,33,el Baix Guinardó,344101,Gràcia,0382 0382,Dimarts,Dm,Laboral,2017,1,Gener,24,Tarda,18,No és causa del  vianant,Turismo,Dona,57,Passatger,Desconegut,Ferit lleu,"430996,28","4584918,08",2.173244,41.411005
2017S000647    ,9,Sant Andreu,59,el Bon Pastor,701371,República Dominicana,0029 0029,Dimarts,Dm,Laboral,2017,1,Gener,24,Tarda,18,No és causa del  vianant,Turismo,Dona,10,Passatger,Desconegut,Ferit lleu,"433010,79","4588182,02",2.196977,41.440574
2017S000647    ,9,Sant Andreu,59,el Bon Pastor,701371,República Dominicana,0029 0029,Dimarts,Dm,Laboral,2017,1,Gener,24,Tarda,18,No és causa del  vianant,Turismo,Dona,51,Conductor,Presentado,Ferit lleu,"433010,79","4588182,02",2.196977,41.440574
2017S000648    ,7,Horta-Guinardó,35,el Guinardó,339906,Torre dels Pardals,0036 0036,Dimarts,Dm,Laboral,2017,1,Gener,24,Tarda,19,No és causa del  vianant,Autobús,Dona,76,Passatger,Desconegut,Ferit lleu,"431235,07","4586192,11",2.175958,41.4225
2017S000649    ,6,Gràcia,31,la Vila de Gràcia,33804,Banyoles,0020 0020,Dimecres,Dc,Laboral,2017,1,Gener,18,Matí,13,No és causa del  vianant,Turismo,Dona,28,Vianant,Desconegut,Ferit lleu,"430102,92","4583898,66",2.162666,41.401741
2017S000650    ,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,321605,Secretari Coloma,0119 0119,Dimarts,Dm,Laboral,2017,1,Gener,24,Tarda,21,No és causa del  vianant,Ciclomotor,Home,18,Conductor,Presentado,Ferit lleu,"429972,65","4584950,38",2.160989,41.411205
2017S000650    ,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,321605,Secretari Coloma,0119 0119,Dimarts,Dm,Laboral,2017,1,Gener,24,Tarda,21,No és causa del  vianant,Turismo,Dona,38,Passatger,Desconegut,Ferit lleu,"429972,65","4584950,38",2.160989,41.411205
2017S000650    ,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,321605,Secretari Coloma,0119 0119,Dimarts,Dm,Laboral,2017,1,Gener,24,Tarda,21,No és causa del  vianant,Turismo,Home,29,Conductor,Presentado,Ferit lleu,"429972,65","4584950,38",2.160989,41.411205
2017S000651    ,9,Sant Andreu,59,el Bon Pastor,701356,Mérida,0007 0007,Dimarts,Dm,Laboral,2017,1,Gener,24,Tarda,21,No és causa del  vianant,Motocicleta,Dona,20,Passatger,Desconegut,Ferit lleu,"433046,34","4587933,04",2.197435,41.438334
2017S000651    ,9,Sant Andreu,59,el Bon Pastor,701356,Mérida,0007 0007,Dimarts,Dm,Laboral,2017,1,Gener,24,Tarda,21,No és causa del  vianant,Motocicleta,Home,19,Conductor,Presentado,Ferit lleu,"433046,34","4587933,04",2.197435,41.438334
2017S000652    ,8,Nou Barris,44,Vilapicina i la Torre Llobeta,258509,Pitàgores,0020 0020,Dimecres,Dc,Laboral,2017,1,Gener,25,Nit,5,No és causa del  vianant,Motocicleta,Home,30,Conductor,Presentado,Ferit lleu,"430433,14",4586887,2.166281,41.428691
2017S000653    ,2,Eixample,6,la Sagrada Família,90502,Còrsega,0596 0598,Dimecres,Dc,Laboral,2017,1,Gener,25,Matí,6,No és causa del  vianant,Motocicleta,Home,31,Conductor,Presentado,Ferit lleu,"431223,76","4584683,27",2.175986,41.408908
2017S000654    ,4,Les Corts,21,Pedralbes,171309,Joan d'Alòs,0028 0028,Dimecres,Dc,Laboral,2017,1,Gener,25,Matí,8,No és causa del  vianant,Turismo,Home,19,Conductor,Presentado,Ferit lleu,"425454,61","4582861,97",2.107195,41.391984
2017S000655    ,10,Sant Martí,65,el Clot,209004,Mercat,0005 0005,Dimecres,Dc,Laboral,2017,1,Gener,25,Matí,10,No és causa del  vianant,Bicicleta,Dona,40,Conductor,Presentado,Ferit lleu,"432261,37","4584506,08",2.188424,41.407402
2017S000656    ,3,Sants-Montjuïc,11,el Poble-sec,43706,Bòbila,0002 0002,Dimecres,Dc,Laboral,2017,1,Gener,25,Matí,9,No és causa del  vianant,Motocicleta,Dona,23,Passatger,Desconegut,Ferit lleu,"429723,3","4580762,53",2.158496,41.373463
2017S000657    ,6,Gràcia,29,el Coll,290400,Rubens,0033 0035,Dimecres,Dc,Laboral,2017,1,Gener,25,Matí,11,No és causa del  vianant,Motocicleta,Dona,64,Conductor,Presentado,Ferit lleu,"428840,36","4585460,96",2.147386,41.415699
2017S000658    ,2,Eixample,9,la Nova Esquerra de l'Eixample,18505,Aragó,0048 0050,Dimecres,Dc,Laboral,2017,1,Gener,25,Matí,11,No és causa del  vianant,Motocicleta,Home,37,Conductor,Presentado,Ferit lleu,"429094,35","4581659,67",2.15087,41.381487
2017S000659    ,7,Horta-Guinardó,37,el Carmel,325515,Sigüenza,0109 0109,Dimecres,Dc,Laboral,2017,1,Gener,25,Matí,12,No és causa del  vianant,Ciclomotor,Dona,21,Conductor,Presentado,Ferit lleu,"429215,74","4586210,96",2.151785,41.422487
2017S000660    ,2,Eixample,5,el Fort Pienc,362409,Vilanova,0009X0009X,Dimecres,Dc,Laboral,2017,1,Gener,25,Matí,12,No és causa del  vianant,Furgoneta,Dona,21,Vianant,Desconegut,Ferit lleu,"431694,38","4582879,52",2.181825,41.3927
2017S000661    ,5,Sarrià-Sant Gervasi,23,Sarrià,65505,Cardenal Vives i Tutó,0019 0019,Dimecres,Dc,Laboral,2017,1,Gener,25,Matí,13,No és causa del  vianant,Turismo,Home,21,Conductor,Presentado,Ferit lleu,"426508,44","4583075,53",2.119775,41.394008
2017S000661    ,5,Sarrià-Sant Gervasi,23,Sarrià,65505,Cardenal Vives i Tutó,0019 0019,Dimecres,Dc,Laboral,2017,1,Gener,25,Matí,13,No és causa del  vianant,Turismo,Home,25,Conductor,Presentado,Ferit lleu,"426508,44","4583075,53",2.119775,41.394008
2017S000663    ,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,90502,Còrsega,0505 0505,Dimecres,Dc,Laboral,2017,1,Gener,25,Tarda,15,Desobeir el senyal del semàfor,Motocicleta,Dona,31,Conductor,Presentado,Ferit lleu,"430659,9","4584162,12",2.169298,41.404167
